source_id,file,sheet,source_cell,raw_label,normalized_label,financial_year,reporting_month,period_start,period_end,period_granularity,measure_type,flow_or_stock,amount,source_unit,normalized_unit,estimate_status,accounting_basis,compatibility_group,publishable,quarantine_reason,citation_locator
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Operating Result | col: ACTUAL 2005-2006 YTD January $m,Operating Result,Operating Result,2005-06,January,2005-07-01,2006-01-31,month,mfs_ytd_net_operating_balance,balance,74000000.0,$m,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Operating Result | col: ACTUAL 2005-2006 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Operating Result | col: ACTUAL 2005-2006 YTD February $m,Operating Result,Operating Result,2005-06,February,2005-07-01,2006-02-28,month,mfs_ytd_net_operating_balance,balance,3771000000.0,$m,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Operating Result | col: ACTUAL 2005-2006 YTD February $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Operating Result | col: ACTUAL 2005-2006 YTD March $m,Operating Result,Operating Result,2005-06,March,2005-07-01,2006-03-31,month,mfs_ytd_net_operating_balance,balance,4931000000.0,$m,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Operating Result | col: ACTUAL 2005-2006 YTD March $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Operating Result | col: ACTUAL 2005-2006 YTD April $m,Operating Result,Operating Result,2005-06,April,2005-07-01,2006-04-30,month,mfs_ytd_net_operating_balance,balance,15656000000.0,$m,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Operating Result | col: ACTUAL 2005-2006 YTD April $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Operating Result | col: ACTUAL 2005-2006 YTD May $m,Operating Result,Operating Result,2005-06,May,2005-07-01,2006-05-31,month,mfs_ytd_net_operating_balance,balance,16646000000.0,$m,AUD,actual,accrual,mfs_ytd_net_operating_balance,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Operating Result | col: ACTUAL 2005-2006 YTD May $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD July $m,Assets,Assets,2005-06,July,,2005-07-31,month,mfs_stock_total_assets,stock,162104000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD July $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD August $m,Assets,Assets,2005-06,August,,2005-08-31,month,mfs_stock_total_assets,stock,160959000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD August $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD September $m,Assets,Assets,2005-06,September,,2005-09-30,month,mfs_stock_total_assets,stock,154182000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD October $m,Assets,Assets,2005-06,October,,2005-10-31,month,mfs_stock_total_assets,stock,165603000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD November $m,Assets,Assets,2005-06,November,,2005-11-30,month,mfs_stock_total_assets,stock,161174000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD December $m,Assets,Assets,2005-06,December,,2005-12-31,month,mfs_stock_total_assets,stock,159553000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD January $m,Assets,Assets,2005-06,January,,2006-01-31,month,mfs_stock_total_assets,stock,162937000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD February $m,Assets,Assets,2005-06,February,,2006-02-28,month,mfs_stock_total_assets,stock,165534000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD February $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD March $m,Assets,Assets,2005-06,March,,2006-03-31,month,mfs_stock_total_assets,stock,167748000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD March $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD April $m,Assets,Assets,2005-06,April,,2006-04-30,month,mfs_stock_total_assets,stock,203973000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD April $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD May $m,Assets,Assets,2005-06,May,,2006-05-31,month,mfs_stock_total_assets,stock,204115000000.0,$m,AUD,actual,accrual,mfs_stock_total_assets,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Assets | col: ACTUAL 2005-2006 YTD May $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD July $m,Liabilities,Liabilities,2005-06,July,,2005-07-31,month,mfs_stock_total_liabilities,stock,192266000000.0,$m,AUD,actual,accrual,mfs_stock_total_liabilities,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD July $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD August $m,Liabilities,Liabilities,2005-06,August,,2005-08-31,month,mfs_stock_total_liabilities,stock,191699000000.0,$m,AUD,actual,accrual,mfs_stock_total_liabilities,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD August $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD September $m,Liabilities,Liabilities,2005-06,September,,2005-09-30,month,mfs_stock_total_liabilities,stock,190257000000.0,$m,AUD,actual,accrual,mfs_stock_total_liabilities,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD October $m,Liabilities,Liabilities,2005-06,October,,2005-10-31,month,mfs_stock_total_liabilities,stock,190247000000.0,$m,AUD,actual,accrual,mfs_stock_total_liabilities,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD November $m,Liabilities,Liabilities,2005-06,November,,2005-11-30,month,mfs_stock_total_liabilities,stock,190240000000.0,$m,AUD,actual,accrual,mfs_stock_total_liabilities,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD December $m,Liabilities,Liabilities,2005-06,December,,2005-12-31,month,mfs_stock_total_liabilities,stock,195714000000.0,$m,AUD,actual,accrual,mfs_stock_total_liabilities,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD January $m,Liabilities,Liabilities,2005-06,January,,2006-01-31,month,mfs_stock_total_liabilities,stock,202034000000.0,$m,AUD,actual,accrual,mfs_stock_total_liabilities,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD February $m,Liabilities,Liabilities,2005-06,February,,2006-02-28,month,mfs_stock_total_liabilities,stock,201037000000.0,$m,AUD,actual,accrual,mfs_stock_total_liabilities,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD February $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD March $m,Liabilities,Liabilities,2005-06,March,,2006-03-31,month,mfs_stock_total_liabilities,stock,202170000000.0,$m,AUD,actual,accrual,mfs_stock_total_liabilities,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD March $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD April $m,Liabilities,Liabilities,2005-06,April,,2006-04-30,month,mfs_stock_total_liabilities,stock,201780000000.0,$m,AUD,actual,accrual,mfs_stock_total_liabilities,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD April $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD May $m,Liabilities,Liabilities,2005-06,May,,2006-05-31,month,mfs_stock_total_liabilities,stock,202422000000.0,$m,AUD,actual,accrual,mfs_stock_total_liabilities,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Liabilities | col: ACTUAL 2005-2006 YTD May $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD July $m,Net Assets,Net Assets,2005-06,July,,2005-07-31,month,mfs_stock_net_worth,stock_balance,-30162000000.0,$m,AUD,actual,accrual,mfs_stock_net_worth,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD July $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD August $m,Net Assets,Net Assets,2005-06,August,,2005-08-31,month,mfs_stock_net_worth,stock_balance,-30740000000.0,$m,AUD,actual,accrual,mfs_stock_net_worth,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD August $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD September $m,Net Assets,Net Assets,2005-06,September,,2005-09-30,month,mfs_stock_net_worth,stock_balance,-36075000000.0,$m,AUD,actual,accrual,mfs_stock_net_worth,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD September $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD October $m,Net Assets,Net Assets,2005-06,October,,2005-10-31,month,mfs_stock_net_worth,stock_balance,-24644000000.0,$m,AUD,actual,accrual,mfs_stock_net_worth,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD October $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD November $m,Net Assets,Net Assets,2005-06,November,,2005-11-30,month,mfs_stock_net_worth,stock_balance,-29066000000.0,$m,AUD,actual,accrual,mfs_stock_net_worth,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD November $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD December $m,Net Assets,Net Assets,2005-06,December,,2005-12-31,month,mfs_stock_net_worth,stock_balance,-36161000000.0,$m,AUD,actual,accrual,mfs_stock_net_worth,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD December $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD January $m,Net Assets,Net Assets,2005-06,January,,2006-01-31,month,mfs_stock_net_worth,stock_balance,-39097000000.0,$m,AUD,actual,accrual,mfs_stock_net_worth,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD January $m
federal_mfs_aggregates,data/raw/federal/federal_mfs_aggregates/snapshots/20260724T190604Z/files/6.-aggregates.xlsx,2005-06,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD February $m,Net Assets,Net Assets,2005-06,February,,2006-02-28,month,mfs_stock_net_worth,stock_balance,-35503000000.0,$m,AUD,actual,accrual,mfs_stock_net_worth,True,,source_id:federal_mfs_aggregates | sheet:2005-06 | row:Net Assets | col: ACTUAL 2005-2006 YTD February $m
